idVotacao,uriVotacao,siglaBancada,orientacao,fonte_orientacao,prioridade_orientacao
2190237-82,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-82,PpMdbPtb,Sim,Bancada,10
2190237-82,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-82,CIDADANIA,Sim,Bancada,10
2190237-82,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-82,Minoria,Obstrução,Bancada,10
2190237-82,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-82,Governo,Sim,Bancada,10
2190237-82,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-82,PSB,Obstrução,Bancada,10
2190237-82,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-82,PSD,Sim,Bancada,10
2190237-82,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-82,PL,Sim,Bancada,10
2190237-82,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-82,PSL,Sim,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,Solidaried,Sim,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,PSDB,Sim,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,PCdoB,Obstrução,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,PMN,Obstrução,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,PV,Obstrução,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,Minoria,Obstrução,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,PT,Obstrução,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,DEM,Sim,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,PSOL,Obstrução,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,PDT,Obstrução,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,PpMdbPtb,Sim,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,PSL,Sim,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,PL,Sim,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,Governo,Sim,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,PSC,Sim,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,NOVO,Sim,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,CIDADANIA,Liberado,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,Oposição,Obstrução,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,PRB,Sim,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,PSD,Sim,Bancada,10
2190237-80,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-80,PSB,Obstrução,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,PSB,Obstrução,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,REDE,Obstrução,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,DEM,Sim,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,Avante,Sim,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,PSD,Sim,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,PSC,Sim,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,PT,Obstrução,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,Governo,Sim,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,PRB,Sim,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,PSDB,Sim,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,Minoria,Obstrução,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,Patriota,Sim,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,CIDADANIA,Liberado,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,PSL,Sim,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,NOVO,Sim,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,PL,Sim,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,PSOL,Obstrução,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,Solidaried,Sim,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,PDT,Obstrução,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,PpMdbPtb,Sim,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,Podemos,Sim,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,PV,Obstrução,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,PCdoB,Obstrução,Bancada,10
2190237-76,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-76,PROS,Sim,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,Governo,Não,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,PpMdbPtb,Não,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,PRB,Não,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,Maioria,Não,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,PCdoB,Sim,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,Oposição,Sim,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,Avante,Não,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,PSL,Não,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,PSDB,Não,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,Minoria,Sim,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,PSOL,Sim,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,PSD,Não,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,PDT,Sim,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,DEM,Não,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,PSC,Não,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,Solidaried,Não,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,PROS,Não,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,Podemos,Não,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,Patriota,Sim,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,PV,Sim,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,PL,Não,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,PSB,Sim,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,CIDADANIA,Sim,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,NOVO,Não,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,PT,Sim,Bancada,10
2190237-72,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-72,REDE,Sim,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,Podemos,Obstrução,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,PSOL,Obstrução,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,PROS,Sim,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,PDT,Obstrução,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,PpMdbPtb,Sim,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,PSD,Sim,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,Avante,Sim,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,PSC,Sim,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,PL,Sim,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,PT,Obstrução,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,PV,Obstrução,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,Governo,Sim,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,NOVO,Sim,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,REDE,Obstrução,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,PRB,Sim,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,PSDB,Sim,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,Oposição,Obstrução,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,DEM,Sim,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,Solidaried,Sim,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,PSB,Obstrução,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,PSL,Sim,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,CIDADANIA,Liberado,Bancada,10
2190237-69,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-69,PCdoB,Obstrução,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,PRB,Não,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,Governo,Não,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,DEM,Não,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,Podemos,Sim,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,PSB,Obstrução,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,Avante,Não,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,PL,Não,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,PpMdbPtb,Não,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,NOVO,Não,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,Minoria,Obstrução,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,PDT,Obstrução,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,PMN,Obstrução,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,PSD,Não,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,PSL,Não,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,PT,Obstrução,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,Oposição,Obstrução,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,PSDB,Não,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,PSOL,Obstrução,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,CIDADANIA,Sim,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,PCdoB,Obstrução,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,REDE,Obstrução,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,PV,Obstrução,Bancada,10
2190237-66,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-66,Solidaried,Não,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,PSOL,Obstrução,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,PSB,Obstrução,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,NOVO,Sim,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,REDE,Obstrução,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,PSDB,Sim,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,Solidaried,Sim,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,PT,Obstrução,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,PV,Obstrução,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,PL,Sim,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,PpMdbPtb,Sim,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,PCdoB,Obstrução,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,PSD,Sim,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,PROS,Sim,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,Governo,Sim,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,DEM,Sim,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,PSL,Sim,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,PDT,Obstrução,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,CIDADANIA,Liberado,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,Minoria,Obstrução,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,Oposição,Obstrução,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,PMN,Obstrução,Bancada,10
2190237-60,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-60,PRB,Sim,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,PL,Não,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,CIDADANIA,Liberado,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,PSD,Não,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,Solidaried,Não,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,PSDB,Não,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,PDT,Obstrução,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,REDE,Obstrução,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,PT,Obstrução,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,Minoria,Obstrução,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,DEM,Não,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,Oposição,Obstrução,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,Podemos,Sim,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,Governo,Não,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,PCdoB,Obstrução,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,PROS,Não,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,PSB,Obstrução,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,PSOL,Obstrução,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,PpMdbPtb,Não,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,PV,Obstrução,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,PRB,Não,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,PSL,Não,Bancada,10
2190237-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-57,NOVO,Não,Bancada,10
2190237-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-54,PSL,Não,Bancada,10
2190237-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-54,PROS,Não,Bancada,10
2190237-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-54,Solidaried,Não,Bancada,10
2190237-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-54,PRB,Não,Bancada,10
2190237-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-54,PT,Obstrução,Bancada,10
2190237-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-54,NOVO,Não,Bancada,10
2190237-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-54,CIDADANIA,Liberado,Bancada,10
2190237-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-54,PSOL,Obstrução,Bancada,10
2190237-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-54,PSB,Obstrução,Bancada,10
2190237-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-54,PDT,Obstrução,Bancada,10
2190237-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-54,Avante,Não,Bancada,10
2190237-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-54,PpMdbPtb,Não,Bancada,10
2190237-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-54,PCdoB,Obstrução,Bancada,10
2190237-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-54,REDE,Obstrução,Bancada,10
2190237-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-54,PL,Não,Bancada,10
2190237-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-54,DEM,Não,Bancada,10
2190237-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-54,PSDB,Não,Bancada,10
2190237-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-54,PSD,Não,Bancada,10
2190237-54,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-54,PV,Obstrução,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,PL,Sim,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,Podemos,Não,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,PDT,Obstrução,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,PSD,Sim,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,PSB,Obstrução,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,PpMdbPtb,Sim,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,PSL,Sim,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,CIDADANIA,Liberado,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,PSDB,Sim,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,PV,Obstrução,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,PRB,Sim,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,Solidaried,Sim,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,PROS,Sim,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,PSOL,Obstrução,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,NOVO,Sim,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,PCdoB,Obstrução,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,PT,Obstrução,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,Governo,Sim,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,REDE,Obstrução,Bancada,10
2190237-50,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-50,DEM,Sim,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,DEM,Não,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,PRB,Não,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,NOVO,Não,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,PT,Obstrução,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,Solidaried,Não,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,CIDADANIA,Liberado,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,PSDB,Não,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,PV,Obstrução,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,Oposição,Obstrução,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,PSOL,Obstrução,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,PL,Não,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,PCdoB,Obstrução,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,PDT,Obstrução,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,PROS,Não,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,PSL,Não,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,PSB,Obstrução,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,PSD,Não,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,PpMdbPtb,Não,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,Minoria,Obstrução,Bancada,10
2190237-47,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-47,REDE,Obstrução,Bancada,10
2190237-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-40,Podemos,Sim,Bancada,10
2190237-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-40,REDE,Sim,Bancada,10
2190237-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-40,DEM,Não,Bancada,10
2190237-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-40,NOVO,Não,Bancada,10
2190237-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-40,PSDB,Não,Bancada,10
2190237-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-40,PT,Obstrução,Bancada,10
2190237-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-40,PRB,Não,Bancada,10
2190237-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-40,PCdoB,Sim,Bancada,10
2190237-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-40,CIDADANIA,Liberado,Bancada,10
2190237-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-40,PSB,Sim,Bancada,10
2190237-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-40,PL,Não,Bancada,10
2190237-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-40,PSD,Não,Bancada,10
2190237-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-40,PV,Sim,Bancada,10
2190237-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-40,PSL,Não,Bancada,10
2190237-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-40,PDT,Obstrução,Bancada,10
2190237-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-40,PSOL,Sim,Bancada,10
2190237-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-40,Minoria,Sim,Bancada,10
2190237-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-40,PpMdbPtb,Não,Bancada,10
2190237-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-40,Solidaried,Não,Bancada,10
2190237-37,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-37,PL,Não,Bancada,10
2190237-37,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-37,DEM,Não,Bancada,10
2190237-37,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-37,PSB,Obstrução,Bancada,10
2190237-37,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-37,REDE,Obstrução,Bancada,10
2190237-37,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-37,PCdoB,Obstrução,Bancada,10
2190237-37,https://dadosabertos.camara.leg.br/api/v2/votacoes/2190237-37,CIDADANIA,Obstrução,Bancada,10
